time,flux,comp1,model,residual
7.805920791879395,6654.9969814345495,6525.001763472352,6525.001763472352,129.99521796219778
0.21882073365923058,1545.461471362914,1471.6544980910985,1471.6544980910985,73.80697327181542
0.54302932971841,2089.909712916181,1978.6247935047243,1978.6247935047243,111.28491941145671
0.778217030202358,2430.3231627746964,2374.3151844247604,2374.3151844247604,56.00797834993591
0.9983911350216651,3033.4253167078828,2760.975410380681,2760.975410380681,272.4499063272019
1.2708825487068671,3305.265152402792,3256.3506229559075,3256.3506229559075,48.914529446884444
1.4290566667121303,3749.858631028422,3550.8908972894333,3550.8908972894333,198.96773373898895
1.7257637855516796,4172.723104286389,4115.561170021794,4115.561170021794,57.16193426459449
1.9987025414673545,4586.875628874659,4649.330132881058,4649.330132881058,-62.454504006398565
2.230722142566082,5091.184693196391,5115.923858631098,5115.923858631098,-24.739165434706592
2.498391135021665,5629.691355563098,5673.15844344604,5673.15844344604,-43.467087882941996
2.768999590546445,6260.548842635496,6263.629225031158,6263.629225031158,-3.0803823956621272
3.0455422112216177,6736.162018924912,6903.863623987336,6903.863623987336,-167.70160506242337
3.1939350061664293,6736.162018924912,7266.156589724641,7266.156589724641,-529.9945707997285
3.7597409681409766,8669.20930637471,8799.587108860089,8799.587108860089,-130.3778024853782
4.0039252529539215,9512.773389744983,9549.924179393114,9549.924179393114,-37.15078964813074
4.248391135021665,10357.80324621269,10362.539776559419,10362.539776559419,-4.736530346728614
4.498391135021665,11356.416752931642,11261.14943064465,11261.14943064465,95.26732228699257
4.771592801612131,11980.551995967306,12324.189908434824,12324.189908434824,-343.6379124675186
4.9291358320268035,13397.77839333805,12976.040569094108,12976.040569094108,421.73782424394267
5.270040632473682,14227.091161519076,14482.20953898148,14482.20953898148,-255.11837746240417
5.438710924980841,15706.1938046135,15274.045388960865,15274.045388960865,432.14841565263487
5.748391135021665,17316.971044737365,16802.454162506252,16802.454162506252,514.5168822311134
6.0647732751102,18306.34524013429,18453.651857064728,18453.651857064728,-147.30661693043658
6.266222888640913,19387.852126986276,19545.904026262964,19545.904026262964,-158.05189927668835
6.473554993383731,21895.66024774547,20698.384454554194,20698.384454554194,1197.2757931912747
6.748391135021665,21895.66024774547,22263.152703685904,22263.152703685904,-367.4924559404353
7.265385868705197,25062.373082225946,25291.127200566305,25291.127200566305,-228.75411834035913
7.454930166867415,26340.720738175798,26420.91136690375,26420.91136690375,-80.19062872795257
7.665669448718107,26340.720738175798,27686.06374782117,27686.06374782117,-1345.3430096453703
8.14136935380593,29580.781976225353,30571.80518988267,30571.80518988267,-991.0232136573177
8.227565169327862,31271.763973356905,31099.18914463019,31099.18914463019,172.57482872671608
0.0990722450863222,34.86125620940658,52.116310919527706,52.116310919527706,-17.25505471012113
0.33425994557027017,62.035670617671464,66.08276903216672,66.08276903216672,-4.0470984144952595
