time,flux,Raw,RB,Sky,flux_err
3348.678813,NaN,NaN,0.000000,10486.741211,NaN
3348.699246,656.585572,670.052186,0.000000,10488.189453,13.208922
3348.719680,644.882062,663.581481,0.000000,10474.490234,13.193860
3348.740113,660.143633,679.972202,0.000000,10473.117188,13.202097
3348.760547,654.399348,674.309065,0.000000,10474.136719,13.199296
3348.780981,661.529775,684.239468,0.000000,10465.518555,13.198413
3348.801414,656.583584,682.822039,0.000000,10461.548828,13.193124
3348.821848,642.567996,668.474060,0.000000,10463.853516,13.186174
3348.842281,647.429789,672.486102,0.000000,10466.522461,13.190644
3348.862715,662.563245,692.843844,0.000000,10455.134766,13.192867
3348.883149,648.392717,680.477753,0.000000,10445.933594,13.178992
3348.903582,644.047234,677.159716,0.000000,10442.198242,13.174192
3348.924016,NaN,NaN,0.000000,10445.620117,NaN
3348.944449,667.131927,693.599886,0.000000,10422.706055,13.176326
3348.964883,648.725407,674.866872,0.000000,10437.707031,13.174303
3348.985317,659.666094,686.051307,0.000000,10428.247070,13.175183
3349.005750,658.076410,685.846954,0.000000,10429.546875,13.175010
3349.026184,652.281127,684.561564,0.000000,10415.252930,13.163069
3349.046618,657.353227,687.843679,0.000000,10419.000977,13.168313
3349.067051,660.271323,692.966942,0.000000,10408.068359,13.163548
3349.087485,653.970756,687.062498,0.000000,10411.250977,13.161694
3349.107918,650.612854,687.066171,0.000000,10405.635742,13.156356
3349.128352,642.187013,677.263112,0.000000,10397.566406,13.146539
3349.148785,663.250127,701.213279,0.000000,10383.118164,13.150477
3349.169219,NaN,NaN,0.000000,10393.394531,NaN
3349.189653,650.092773,675.571000,0.000000,10385.312500,13.143949
3349.210086,676.681599,706.547546,0.000000,10380.533203,13.156931
3349.230520,659.526834,690.298612,0.000000,10382.451172,13.147863
3349.250953,660.394775,692.696437,0.000000,10380.335938,13.147120
3349.271387,663.624738,700.151179,0.000000,10366.500000,13.140804
3349.291821,657.003704,692.926017,0.000000,10366.875000,13.137083
3349.312254,654.617713,693.895541,0.000000,10359.451172,13.131237
3349.332688,638.668910,676.768492,0.000000,10356.693359,13.120081
3349.353121,655.476292,695.585217,0.000000,10351.209961,13.126835
3349.373555,NaN,NaN,0.000000,10349.344727,NaN
3349.393989,674.098413,717.329838,0.000000,10337.881836,13.129992
3349.414422,NaN,NaN,0.000000,10337.918945,NaN
3349.434856,642.713890,676.734072,0.000000,10333.742188,13.108796
3349.455290,655.449852,691.601100,0.000000,10333.213867,13.116084
3349.475723,650.982461,691.991686,0.000000,10327.888672,13.110238
3349.496157,648.713571,690.280829,0.000000,10317.958984,13.102953
3349.516590,657.626251,698.333690,0.000000,10320.126953,13.109571
3349.537024,671.400518,714.263792,0.000000,10312.252930,13.113093
3349.557458,645.299292,687.761035,0.000000,10314.933594,13.099105
3349.577891,661.642496,704.609893,0.000000,10306.688477,13.103943
3349.598325,675.018488,718.949877,0.000000,10305.757812,13.111375
3349.618758,667.308578,710.790743,0.000000,10301.302734,13.104111
3349.639192,643.275103,682.455986,0.000000,10298.707031,13.088194
3349.659626,NaN,NaN,0.000000,10289.586914,NaN
3349.680059,688.034590,728.661146,0.000000,10275.654297,13.101170
3349.700493,655.668803,695.963119,0.000000,10283.449219,13.086481
3349.720926,671.432941,713.942092,0.000000,10276.055664,13.091487
3349.741360,643.019641,685.687776,0.000000,10275.757812,13.074309
3349.761794,660.192154,707.539583,0.000000,10262.324219,13.076547
3349.782227,661.479092,707.877802,0.000000,10264.716797,13.078750
3349.802661,675.067736,723.548341,0.000000,10257.881836,13.082791
3349.823094,656.575429,705.434629,0.000000,10251.943359,13.068165
3349.843528,659.534356,705.647521,0.000000,10246.662109,13.066774
3349.863962,666.124372,709.066134,0.000000,10250.760742,13.073176
3349.884395,642.458905,681.329483,0.000000,10250.170898,13.058645
3349.904829,NaN,NaN,0.000000,10231.061523,NaN
3349.925262,666.326747,711.743675,0.000000,10230.854492,13.061373
3349.945696,676.367600,726.089016,0.000000,10219.012695,13.060293
3349.966130,658.684183,706.854036,0.000000,10227.259766,13.054636
3349.986563,657.817148,707.796264,0.000000,10208.887695,13.043095
3350.006997,671.213573,721.964185,0.000000,10207.632812,13.050380
3350.027430,662.596091,711.393823,0.000000,10216.182617,13.050339
3350.047864,651.906716,697.783005,0.000000,10210.870117,13.040738
3350.068298,NaN,NaN,0.000000,10202.376953,NaN
3350.088731,NaN,NaN,0.000000,10208.042969,NaN
3350.109165,NaN,NaN,0.000000,10204.284180,NaN
3350.129599,NaN,NaN,0.000000,10197.881836,NaN
3350.150032,NaN,NaN,0.000000,10190.853516,NaN
3350.170466,NaN,NaN,0.000000,10176.619141,NaN
3350.190899,641.840668,689.390804,0.000000,10176.863281,13.014256
3350.211333,673.437920,722.781232,0.000000,10172.371094,13.030549
3350.231767,662.433951,711.293763,0.000000,10167.930664,13.021268
3350.252200,663.666420,717.362577,0.000000,10168.858398,13.022566
3350.272634,660.058427,709.010657,0.000000,10162.024414,13.016288
3350.293067,660.848673,710.471777,0.000000,10154.517578,13.012249
3350.313501,664.443077,710.533974,0.000000,10147.925781,13.010445
3350.333934,661.061208,703.880720,0.000000,10153.847656,13.011973
3350.354368,677.297794,716.740492,0.000000,10130.301758,13.007576
3350.374802,681.192524,714.861577,0.000000,10139.095703,13.015209
3350.395235,NaN,NaN,0.000000,10132.157227,NaN
3350.415669,688.702715,724.034287,0.000000,10125.218750,13.011379
3350.436103,675.126507,711.611288,0.000000,10119.888672,13.000000
3350.456536,677.380919,716.105006,0.000000,10113.804688,12.997694
3350.476970,683.392480,722.522571,0.000000,10118.799805,13.004321
3350.497403,651.371115,692.440548,0.000000,10116.556641,12.983680
3350.517837,676.984311,721.653891,0.000000,10102.086914,12.990396
3350.538271,680.712911,728.959052,0.000000,10102.431641,12.992851
3350.558704,667.965576,717.022355,0.000000,10095.954102,12.981263
3350.579138,656.185135,705.554552,0.000000,10098.350586,12.975604
3350.599571,686.809941,739.548566,0.000000,10086.120117,12.986695
3350.620005,667.352139,721.663382,0.000000,10085.661133,12.974685
3350.640439,NaN,NaN,0.000000,10079.019531,NaN
3350.660872,675.596502,712.792219,0.000000,10080.789062,12.976719
3350.681306,671.262992,712.627743,0.000000,10075.308594,12.970798
3350.701739,678.325669,724.150174,0.000000,10062.306641,12.967213
3350.722173,699.972785,748.413800,0.000000,10059.968750,12.978864
3350.742607,679.456725,727.381535,0.000000,10066.543945,12.970454
3350.763040,670.463340,718.952952,0.000000,10063.230469,12.963024
3350.783474,667.727434,717.078430,0.000000,10055.559570,12.956739
3350.803907,658.727779,710.853671,0.000000,10052.083008,12.949199
3350.824341,653.511882,706.299019,0.000000,10054.706055,12.947632
3350.844775,668.101274,720.614592,0.000000,10052.162109,12.954912
3350.865208,670.148126,723.451301,0.000000,10042.111328,12.950075
3350.885642,NaN,NaN,0.000000,10044.805664,NaN
3350.906075,670.046514,720.270397,0.000000,10039.679688,12.948543
3350.926509,658.130083,709.519910,0.000000,10032.802734,12.937177
3350.946943,663.345887,715.030103,0.000000,10034.609375,12.941426
3350.967376,669.026079,722.041017,0.000000,10019.915039,12.935972
3350.987810,656.043304,709.879294,0.000000,10027.131836,12.932483
3351.008243,652.645443,707.343136,0.000000,10017.087891,12.924344
3351.028677,657.008311,713.926139,0.000000,10008.033203,12.921502
3351.049111,657.845081,713.426546,0.000000,10012.365234,12.924633
3351.069544,666.793305,723.685145,0.000000,10003.960938,12.924963
3351.089978,663.364358,717.689676,0.000000,9996.634766,12.918447
3351.110412,670.179470,724.119539,0.000000,9998.129883,12.923482
3351.130845,NaN,NaN,0.000000,9983.442383,NaN
3351.151279,675.628642,724.523830,0.000000,9987.957031,12.920620
3351.171712,660.352226,710.493755,0.000000,9981.392578,12.907382
3351.192146,671.531147,726.469891,0.000000,9974.654297,12.910074
3351.212580,666.485964,721.562531,0.000000,9971.707031,12.905228
3351.233013,664.868252,717.207776,0.000000,9998.959961,12.920767
3351.253447,663.848836,717.231778,0.000000,9968.093750,12.901436
3351.273880,653.644036,708.083599,0.000000,9962.345703,12.891753
3351.294314,665.860036,720.142486,0.000000,9962.539062,12.899286
3351.314748,677.094070,735.613218,0.000000,9950.320312,12.898688
3351.335181,681.387567,735.585008,0.000000,9953.148438,12.903009
3351.355615,665.927092,715.982505,0.000000,9944.190430,12.888187
3351.376048,NaN,NaN,0.000000,9930.583008,NaN
3351.396482,699.638494,743.888356,0.000000,9925.152344,12.897096
3351.416916,686.394429,730.151329,0.000000,9923.105469,12.887812
3351.437349,695.432014,745.195626,0.000000,9911.175781,12.886055
3351.457783,695.305444,748.824256,0.000000,9910.024414,12.885279
3351.478216,681.356068,732.393816,0.000000,9913.802734,12.879099
3351.498650,686.093067,740.917559,0.000000,9907.969727,12.878432
3351.519084,656.735924,708.820381,0.000000,9910.174805,12.861918
3351.539517,681.354539,737.692666,0.000000,9897.806641,12.869372
3351.559951,655.818607,711.011318,0.000000,9899.058594,12.854593
3351.580384,656.384239,710.117158,0.000000,9900.259766,12.855669
3351.600818,664.408738,716.141517,0.000000,9898.994141,12.859783
3351.621252,NaN,NaN,0.000000,9890.293945,NaN
3351.641685,701.237347,735.214068,0.000000,9884.509766,12.873377
3351.662119,683.995470,718.591147,0.000000,9879.662109,12.859938
3351.682552,699.454156,738.466418,0.000000,9879.809570,12.869434
3351.702986,715.982331,758.920627,0.000000,9867.700195,12.872122
3351.723420,694.142877,739.068892,0.000000,9869.250000,12.859777
3351.743853,712.160737,760.633661,0.000000,9862.735352,12.866777
3351.764287,681.456277,730.445451,0.000000,9857.269531,12.844754
3351.784720,NaN,NaN,0.000000,9858.613281,NaN
3351.805154,664.459404,713.593906,0.000000,9865.400391,12.839350
3351.825588,669.450354,726.404291,0.000000,9848.185547,12.831895
3351.846021,670.639125,726.926828,0.000000,9843.211914,12.829586
3351.866455,NaN,NaN,0.000000,9848.277344,NaN
3351.886889,686.613108,734.847124,0.000000,9839.662109,12.837164
3351.907322,673.357690,719.310001,0.000000,9845.874023,12.832869
3351.927756,671.058866,722.873596,0.000000,9831.870117,12.822920
3351.948189,669.795751,723.602672,0.000000,9833.245117,12.822989
3351.968623,685.341694,742.606999,0.000000,9820.898438,12.824942
3351.989057,660.733647,713.836753,0.000000,9823.859375,12.811722
3352.009490,682.281759,736.358738,0.000000,9824.878906,12.825503
3352.029924,673.633391,728.205391,0.000000,9818.106445,12.816088
3352.050357,676.614475,730.635832,0.000000,9810.641602,12.813349
3352.070791,704.573763,760.645273,0.000000,9808.167969,12.828909
3352.091224,687.701065,737.296709,0.000000,9801.974609,12.814827
3352.111658,NaN,NaN,0.000000,9797.171875,NaN
3352.132092,681.773263,731.666758,0.000000,9796.064453,12.807594
3352.152525,683.820356,736.828087,0.000000,9788.068359,12.803958
3352.172959,679.293936,730.509298,0.000000,9789.748047,12.802218
3352.193393,673.578166,726.791472,0.000000,9786.296875,12.796611
3352.213826,NaN,NaN,0.000000,9783.310547,NaN
3352.234260,680.444806,734.670886,0.000000,9777.677734,12.795539
3352.254693,676.423912,729.110260,0.000000,9771.203125,12.789117
3352.275127,664.244712,711.770907,0.000000,9772.296875,12.782330
3352.295561,703.290228,750.579131,0.000000,9768.507812,12.803903
3352.315994,691.783806,732.139887,0.000000,9764.122070,12.794183
3352.336428,NaN,NaN,0.000000,9748.102539,NaN
3352.356861,NaN,NaN,0.000000,9744.336914,NaN
3352.377295,700.354898,725.522542,0.000000,9740.570312,12.785015
3352.397729,700.623143,726.962131,0.000000,9738.476562,12.783897
3352.418162,685.182042,713.351757,0.000000,9738.319336,12.774342
3352.438596,691.306133,723.754902,0.000000,9726.872070,12.771080
3352.459029,690.674529,724.032199,0.000000,9731.912109,12.773782
3352.479463,702.430766,738.665790,0.000000,9728.099609,12.778649
3352.499897,713.011640,753.480854,0.000000,9712.335938,12.775473
3352.520330,700.116831,742.253231,0.000000,9716.900391,12.770368
3352.540764,698.651434,741.772563,0.000000,9711.978516,12.766453
3352.561197,700.448581,745.812827,0.000000,9708.914062,12.765676
3352.581631,701.575178,749.034665,0.000000,9713.156250,12.768967
3352.602065,686.806132,733.500443,0.000000,9706.187500,12.755634
3352.622498,689.638258,739.392951,0.000000,9699.296875,12.753144
3352.642932,681.988148,731.440680,0.000000,9693.965820,12.745173
3352.663365,667.008580,716.921484,0.000000,9704.397461,12.742380
3352.683799,681.602941,733.417501,0.000000,9694.100586,12.745020
3352.704233,672.339660,722.224931,0.000000,9694.341797,12.739477
3352.724666,673.724851,724.460038,0.000000,9689.177734,12.737155
3352.745100,674.974493,724.090173,0.000000,9686.168945,12.736074
3352.765533,669.876419,721.294647,0.000000,9682.962891,12.730969
3352.785967,679.055620,730.057375,0.000000,9677.864258,12.733478
3352.806401,659.890537,705.506920,0.000000,9678.580078,12.722132
3352.826834,669.241734,712.882638,0.000000,9675.486328,12.725981
3352.847268,NaN,NaN,0.000000,9664.362305,NaN
3352.867701,699.702198,740.269919,0.000000,9660.208984,12.735317
3352.888135,NaN,NaN,0.000000,9647.286133,NaN
3352.908569,710.654845,755.133094,0.000000,9655.608398,12.739220
3352.929002,675.503516,719.500406,0.000000,9648.031250,12.712938
3352.949436,698.524471,745.812322,0.000000,9648.158203,12.727183
3352.969870,699.652419,748.607764,0.000000,9644.953125,12.725906
3352.990303,681.904655,728.367835,0.000000,9649.881836,12.718018
3353.010737,682.158627,731.673173,0.000000,9641.665039,12.713116
3353.031170,685.439369,734.844538,0.000000,9638.138672,12.712965
3353.051604,686.561443,736.019157,0.000000,9625.177734,12.705674
3353.072038,676.255115,724.823188,0.000000,9634.908203,12.705319
3353.092471,NaN,NaN,0.000000,9623.722656,NaN
3353.112905,714.888422,744.511824,0.000000,9619.745117,12.719770
3353.133338,700.414428,736.772161,0.000000,9606.519531,12.702713
3353.153772,704.213335,740.383775,0.000000,9610.599609,12.707567
3353.174206,714.958684,754.131348,0.000000,9605.983398,12.711342
3353.194639,713.972125,756.562124,0.000000,9602.134766,12.708364
3353.215073,708.352258,754.671251,0.000000,9598.540039,12.702687
3353.235506,708.261704,755.118151,0.000000,9597.807617,12.702180
3353.255940,686.061676,731.767702,0.000000,9599.836914,12.689744
3353.276374,692.243016,741.496621,0.000000,9589.585938,12.687233
3353.296807,687.621664,735.110229,0.000000,9582.112305,12.679769
3353.317241,686.345166,731.193122,0.000000,9592.631836,12.685473
3353.337674,NaN,NaN,0.000000,9571.131836,NaN
3353.358108,704.836025,740.834219,0.000000,9573.537109,12.685101
3353.378542,713.525281,754.285107,0.000000,9567.139648,12.686515
3353.398975,694.395251,736.104041,0.000000,9573.208008,12.678453
3353.419409,703.983648,747.373022,0.000000,9558.863281,12.675516
3353.439842,705.566534,751.870754,0.000000,9551.036133,12.671660
3353.460276,691.872526,737.482229,0.000000,9553.543945,12.664748
3353.480710,706.409209,753.838183,0.000000,9560.219727,12.677852
3353.501143,NaN,NaN,0.000000,9556.246094,NaN
3353.521577,683.962150,726.891517,0.000000,9557.122070,12.662070
3353.542010,698.226167,744.044740,0.000000,9550.241211,12.666633
3353.562444,672.072370,714.715789,0.000000,9541.879883,12.645286
3353.582878,NaN,NaN,0.000000,9539.784180,NaN
3353.603311,724.754723,768.823604,0.000000,9536.672852,12.674640
3353.623745,720.389324,767.153508,0.000000,9522.457031,12.663159
3353.644178,677.271673,722.328767,0.000000,9534.362305,12.643851
3353.664612,686.151629,731.679736,0.000000,9525.949219,12.644140
3353.685046,680.361310,723.869418,0.000000,9526.012695,12.640594
3353.705479,NaN,NaN,0.000000,9520.603516,NaN
3353.725913,695.924571,739.874730,0.000000,9513.756836,12.642642
3353.746347,705.871517,746.887235,0.000000,9511.250000,12.647247
3353.766780,707.828132,748.182820,0.000000,9498.564453,12.640605
3353.787214,699.337821,733.387695,0.000000,9510.803711,12.642927
3353.807647,726.536396,759.717677,0.000000,9495.058594,12.650016
3353.828081,NaN,NaN,0.000000,9483.685547,NaN
3353.848514,711.413133,749.789860,0.000000,9495.929688,12.641194
3353.868948,695.395375,736.924721,0.000000,9480.852539,12.621924
3353.889382,684.774640,725.115311,0.000000,9487.342773,12.619362
3353.909815,678.256395,719.566929,0.000000,9489.331055,12.616552
3353.930249,703.561686,747.136840,0.000000,9474.115234,12.622811
3353.950683,679.895182,722.297756,0.000000,9481.157227,12.612497
3353.971116,698.251107,738.442164,0.000000,9469.710938,12.616785
3353.991550,704.447568,745.367701,0.000000,9465.332031,12.617912
3354.011983,709.595454,748.007305,0.000000,9463.867188,12.620197
3354.032417,732.824207,767.574171,0.000000,9461.407227,12.633072
3354.052851,721.888686,753.634869,0.000000,9455.375977,12.622555
3354.073284,NaN,NaN,0.000000,9450.465820,NaN
3354.093718,736.582446,757.968020,0.000000,9440.239258,12.622280
3354.114151,717.876142,745.107024,0.000000,9435.890625,12.607975
3354.134585,720.723067,749.602385,0.000000,9437.974609,12.611036
3354.155019,720.339848,754.058235,0.000000,9439.965820,12.612034
3354.175452,717.259968,756.324786,0.000000,9428.500000,12.603003
3354.195886,718.182457,757.786557,0.000000,9425.478516,12.601699
3354.216319,704.996086,742.786895,0.000000,9429.290039,12.595874
3354.236753,697.211041,736.944691,0.000000,9428.944336,12.590820
3354.257187,698.413782,740.141071,0.000000,9427.888672,12.590912
3354.277620,684.252936,722.539123,0.000000,9432.284180,12.584839
3354.298054,695.364851,734.275602,0.000000,9419.579102,12.583848
3354.318487,NaN,NaN,0.000000,9416.125000,NaN
3354.338921,718.259602,749.122498,0.000000,9412.671875,12.593789
3354.359355,715.203993,748.528253,0.000000,9401.914062,12.585201
3354.379788,NaN,NaN,0.000000,9398.214844,NaN
3354.400222,710.612437,746.622478,0.000000,9408.666016,12.586544
3354.420656,719.200651,757.541571,0.000000,9395.749023,12.583852
3354.441089,700.068138,738.612087,0.000000,9395.219727,12.571615
3354.461523,703.489563,742.221326,0.000000,9391.094727,12.571177
3354.481956,694.832058,736.692705,0.000000,9387.921875,12.563809
3354.502390,689.371931,729.317873,0.000000,9392.255859,12.563107
3354.522823,685.249333,718.647459,0.000000,9401.268555,12.566154
3354.543257,705.852772,745.978927,0.000000,9383.465820,12.567898
3354.563691,NaN,NaN,0.000000,9376.109375,NaN
3354.584124,722.448421,756.511355,0.000000,9379.784180,12.575939
3354.604558,724.836858,758.174167,0.000000,9387.690430,12.582345
3354.624991,717.206151,754.587104,0.000000,9368.961914,12.565936
3354.645425,712.124864,747.531937,0.000000,9369.834961,12.563314
3354.665859,706.933298,744.627530,0.000000,9366.722656,12.558139
3354.686292,726.056546,766.570674,0.000000,9356.738281,12.563834
3354.706726,693.620740,731.377320,0.000000,9361.886719,12.546822
3354.727159,685.990278,722.040687,0.000000,9366.218750,12.544764
3354.747593,689.973539,726.457669,0.000000,9366.743164,12.547576
3354.768027,687.967204,720.996151,0.000000,9362.483398,12.543667
3354.788460,707.644429,744.486752,0.000000,9354.749023,12.551117
3354.808894,NaN,NaN,0.000000,9345.449219,NaN
3354.829328,724.687677,740.097719,0.000000,9340.294922,12.552732
3354.849761,717.552129,731.177876,0.000000,9354.541992,12.557166
3354.870195,736.164667,754.377166,0.000000,9347.980469,12.564676
3354.890628,727.550214,746.079737,0.000000,9353.736328,12.562894
3354.911062,730.747420,754.111465,0.000000,9344.717773,12.559267
3354.931496,711.885223,738.266999,0.000000,9341.961914,12.545786
3354.951929,723.828346,751.723571,0.000000,9345.517578,12.555452
3354.972363,725.696498,756.198898,0.000000,9333.964844,12.549413
3354.992796,720.639791,752.127286,0.000000,9328.726562,12.542990
3355.013230,718.440545,749.008494,0.000000,9335.968750,12.546137
3355.033664,710.721869,741.435571,0.000000,9336.945312,12.541929
3355.054097,NaN,NaN,0.000000,9314.428711,NaN
3355.074531,745.006812,769.837602,0.000000,9318.883789,12.552051
3355.094964,732.740595,760.745514,0.000000,9310.198242,12.538978
3355.115398,727.434949,755.906525,0.000000,9316.583008,12.539652
3355.135832,717.237738,745.304676,0.000000,9312.615234,12.530806
3355.156265,724.148298,754.253870,0.000000,9298.874023,12.526539
3355.176699,710.073513,741.993671,0.000000,9300.765625,12.518923
3355.197132,697.630553,728.346922,0.000000,9306.298828,12.514602
3355.217566,696.321428,729.157924,0.000000,9293.001953,12.505463
3355.238000,NaN,NaN,0.000000,9281.507812,NaN
3355.258433,727.654292,764.912878,0.000000,9277.351562,12.515275
3355.278867,689.852429,723.654507,0.000000,9286.648438,12.497434
3355.299300,NaN,NaN,0.000000,9272.202148,NaN
3355.319734,723.992867,754.591974,0.000000,9270.301758,12.508574
3355.340168,728.349256,763.765786,0.000000,9264.974609,12.507967
3355.360601,712.858250,746.982664,0.000000,9272.782227,12.503157
3355.381035,NaN,NaN,0.000000,9260.088867,NaN
3355.401468,692.950889,727.048895,0.000000,9273.922852,12.491403
3355.421902,727.914745,763.943806,0.000000,9257.419922,12.502966
3355.442336,708.293024,744.296411,0.000000,9262.873047,12.494092
3355.462769,714.890775,744.792311,0.000000,9260.220703,12.496564
3355.483203,705.979822,735.943100,0.000000,9262.279297,12.492271
3355.503637,729.714941,761.217815,0.000000,9253.040039,12.501351
